user_id,tenure_months,prior_engagement_score,weekly_watch_hours,num_devices,device_type,payment_method,account_type,has_kids_profile,region,promo_eligible,assigned_promo
381,4,0.471,1.2,3,roku,paypal,student_discount,1,midwest,1,1
382,21,0.06,2.8,5,tablet,apple_pay,ad_supported,0,west,1,1
383,34,0.39,2.3,3,smart_tv,gift_card,student_discount,1,midwest,1,1
384,35,0.154,6.3,5,tablet,apple_pay,student_discount,0,northeast,1,1
385,13,0.49,4.0,1,web,credit_card,student_discount,0,midwest,1,0
386,27,0.472,3.3,2,tablet,apple_pay,student_discount,0,west,1,0
387,8,0.23,4.8,2,smart_tv,gift_card,ad_supported,0,northeast,1,1
388,29,0.392,5.4,5,tablet,paypal,ad_supported,0,south,1,1
389,16,0.213,0.7,5,smart_tv,apple_pay,ad_supported,0,northeast,1,1
390,5,0.339,0.8,4,tablet,paypal,ad_supported,0,west,1,1
391,10,0.375,0.1,5,roku,gift_card,premium,1,west,1,1
392,15,0.496,0.7,3,roku,apple_pay,premium,0,midwest,1,1
393,21,0.09,3.4,5,roku,credit_card,premium,0,northeast,1,1
394,34,0.568,2.0,5,mobile,apple_pay,student_discount,1,midwest,1,1
395,22,0.439,0.8,2,roku,gift_card,student_discount,0,south,1,1
396,22,0.618,3.0,1,smart_tv,gift_card,ad_supported,0,northeast,1,0
397,9,0.455,1.7,2,smart_tv,gift_card,student_discount,1,south,1,1
398,26,0.272,3.6,3,tablet,paypal,student_discount,1,midwest,0,0
399,13,0.387,3.2,2,tablet,gift_card,premium,0,northeast,0,0
400,18,0.274,3.3,2,roku,gift_card,student_discount,0,south,1,1
401,1,0.415,2.4,4,mobile,apple_pay,premium,1,south,0,0
402,23,0.259,1.9,3,web,apple_pay,student_discount,1,south,1,1
403,33,0.747,1.8,3,mobile,credit_card,premium,1,west,1,1
404,31,0.378,8.1,5,roku,paypal,ad_supported,0,northeast,0,0
405,21,0.607,4.9,4,tablet,credit_card,student_discount,1,south,1,0
406,23,0.095,1.0,4,smart_tv,credit_card,ad_supported,0,south,1,1
407,16,0.283,0.1,1,tablet,apple_pay,student_discount,0,midwest,1,1
408,27,0.423,2.2,3,mobile,gift_card,ad_supported,0,west,0,0
409,14,0.126,1.3,2,roku,gift_card,premium,0,northeast,1,1
410,7,0.187,1.8,4,tablet,paypal,student_discount,1,northeast,0,0
411,12,0.416,3.7,3,tablet,credit_card,ad_supported,1,midwest,1,0
412,28,0.467,2.0,4,tablet,gift_card,ad_supported,0,south,1,1
413,3,0.349,8.9,5,web,paypal,student_discount,0,south,1,1
414,22,0.287,3.1,4,tablet,gift_card,premium,0,northeast,1,1
415,21,0.713,0.5,5,roku,apple_pay,ad_supported,0,south,1,1
416,29,0.636,3.8,1,tablet,paypal,student_discount,0,south,1,0
417,20,0.368,5.7,4,smart_tv,apple_pay,premium,0,west,1,1
418,3,0.216,1.9,5,roku,apple_pay,student_discount,0,west,1,1
419,27,0.025,2.3,2,roku,gift_card,student_discount,0,northeast,1,1
420,21,0.392,10.1,4,mobile,gift_card,ad_supported,1,south,1,1
421,33,0.515,0.7,5,tablet,gift_card,ad_supported,0,south,1,1
422,30,0.186,0.6,2,mobile,gift_card,student_discount,0,northeast,1,1
423,9,0.083,4.2,3,web,credit_card,ad_supported,0,south,1,1
424,23,0.224,1.0,2,tablet,gift_card,ad_supported,1,west,1,1
425,23,0.201,3.1,1,roku,apple_pay,student_discount,0,northeast,0,0
426,1,0.115,2.6,4,smart_tv,credit_card,ad_supported,1,west,0,0
427,21,0.589,5.6,5,mobile,paypal,student_discount,0,midwest,1,0
428,32,0.501,7.5,1,smart_tv,credit_card,ad_supported,1,south,1,0
429,26,0.114,7.4,2,tablet,credit_card,student_discount,0,midwest,1,1
430,33,0.497,6.8,3,tablet,paypal,premium,0,midwest,0,0
431,9,0.22,4.4,3,tablet,apple_pay,ad_supported,0,west,1,1
432,17,0.198,3.9,1,roku,credit_card,premium,0,northeast,1,1
433,6,0.379,7.3,5,web,gift_card,premium,1,south,1,1
434,7,0.464,6.4,3,smart_tv,apple_pay,student_discount,0,midwest,1,0
435,7,0.295,4.0,4,tablet,gift_card,ad_supported,0,west,1,1
436,5,0.433,1.5,2,roku,paypal,student_discount,0,northeast,1,1
437,33,0.201,2.9,4,smart_tv,paypal,ad_supported,0,northeast,1,1
438,10,0.151,2.6,4,tablet,gift_card,premium,0,south,1,1
439,17,0.166,3.1,2,web,paypal,student_discount,1,northeast,1,1
440,28,0.114,3.9,3,roku,gift_card,ad_supported,0,midwest,1,1
441,22,0.401,3.4,5,tablet,apple_pay,premium,0,northeast,1,0
442,21,0.376,2.2,2,web,paypal,premium,0,midwest,0,0
443,32,0.697,1.4,4,web,apple_pay,ad_supported,0,west,1,1
444,32,0.115,1.6,5,roku,apple_pay,ad_supported,0,midwest,1,1
445,31,0.139,1.8,3,roku,gift_card,ad_supported,0,west,1,1
446,6,0.343,1.8,3,web,credit_card,ad_supported,0,northeast,1,1
447,21,0.331,0.7,3,web,credit_card,student_discount,0,northeast,1,1
448,35,0.52,1.6,4,tablet,gift_card,ad_supported,0,south,1,1
449,14,0.296,5.9,4,mobile,paypal,ad_supported,1,northeast,1,1
450,23,0.376,4.4,5,smart_tv,gift_card,premium,0,south,1,1
451,24,0.193,2.1,2,tablet,gift_card,premium,0,west,1,1
452,30,0.482,8.9,4,smart_tv,gift_card,premium,1,west,1,0
453,10,0.587,2.3,2,tablet,credit_card,student_discount,0,northeast,0,0
454,5,0.442,3.3,2,roku,paypal,premium,0,northeast,0,0
455,30,0.179,1.2,5,smart_tv,gift_card,ad_supported,0,west,1,1
456,7,0.124,2.9,1,roku,gift_card,ad_supported,1,west,1,1
457,6,0.263,2.1,5,smart_tv,gift_card,student_discount,0,midwest,1,1
458,8,0.505,1.7,2,mobile,gift_card,premium,0,south,1,1
459,26,0.801,1.0,5,mobile,credit_card,premium,0,northeast,1,1
460,18,0.724,4.1,1,web,paypal,premium,1,west,1,0
461,26,0.237,3.0,4,roku,apple_pay,premium,0,midwest,1,1
462,4,0.522,4.7,4,smart_tv,credit_card,premium,1,south,1,0
463,13,0.193,2.8,2,tablet,paypal,ad_supported,0,south,0,0
464,24,0.143,1.7,5,smart_tv,credit_card,student_discount,0,midwest,1,1
465,31,0.385,0.3,3,web,apple_pay,ad_supported,0,midwest,1,1
466,22,0.44,4.0,2,smart_tv,credit_card,ad_supported,0,south,1,0
467,18,0.347,5.9,3,web,credit_card,premium,0,south,1,1
468,34,0.53,5.1,5,smart_tv,credit_card,ad_supported,0,midwest,1,0
469,23,0.318,0.7,3,roku,gift_card,premium,0,northeast,0,0
470,1,0.261,1.1,4,web,apple_pay,ad_supported,0,northeast,1,1
471,20,0.757,1.5,5,web,apple_pay,premium,0,midwest,1,1
472,25,0.048,6.2,5,mobile,credit_card,ad_supported,1,south,1,1
473,6,0.357,5.9,3,smart_tv,paypal,premium,0,south,1,1
474,30,0.079,1.6,5,smart_tv,paypal,student_discount,0,west,0,0
475,20,0.425,4.7,4,mobile,credit_card,student_discount,1,northeast,1,0
476,9,0.13,2.8,3,roku,apple_pay,ad_supported,1,midwest,1,1
477,18,0.124,2.5,2,roku,gift_card,student_discount,0,south,1,1
478,3,0.18,0.6,2,web,apple_pay,ad_supported,1,south,1,1
479,6,0.15,1.5,2,web,gift_card,student_discount,1,northeast,0,0
480,1,0.432,1.8,5,web,apple_pay,student_discount,0,west,1,1
481,19,0.199,4.4,1,tablet,paypal,premium,0,northeast,0,0
482,28,0.283,2.2,4,smart_tv,paypal,premium,1,west,1,1
483,9,0.369,4.0,3,web,gift_card,ad_supported,1,northeast,1,1
484,10,0.437,1.0,2,tablet,apple_pay,ad_supported,1,northeast,1,1
485,24,0.478,2.9,4,tablet,credit_card,premium,1,northeast,0,0
486,26,0.18,2.7,1,mobile,gift_card,premium,1,west,1,1
487,8,0.547,0.7,3,mobile,credit_card,ad_supported,0,midwest,0,0
488,5,0.26,2.5,4,roku,apple_pay,student_discount,0,midwest,1,1
489,13,0.439,0.8,5,mobile,gift_card,student_discount,1,northeast,1,1
490,22,0.515,2.8,5,smart_tv,gift_card,student_discount,0,midwest,1,0
491,34,0.183,5.6,5,tablet,apple_pay,ad_supported,0,midwest,0,0
492,25,0.258,1.0,3,tablet,gift_card,premium,0,midwest,1,1
493,23,0.274,0.7,2,mobile,paypal,student_discount,0,northeast,1,1
494,21,0.014,5.3,3,tablet,paypal,ad_supported,0,south,0,0
495,3,0.485,3.3,4,tablet,apple_pay,premium,0,midwest,0,0
496,8,0.475,4.2,1,mobile,paypal,ad_supported,0,west,0,0
497,22,0.071,2.9,3,smart_tv,paypal,student_discount,1,midwest,1,1
498,11,0.239,0.5,2,roku,paypal,student_discount,1,northeast,1,1
499,23,0.441,0.7,5,smart_tv,paypal,ad_supported,1,midwest,1,1
500,16,0.881,1.8,3,tablet,apple_pay,student_discount,0,west,1,1
501,28,0.457,0.7,1,mobile,credit_card,ad_supported,0,west,1,1
502,35,0.351,1.8,4,web,gift_card,ad_supported,1,northeast,1,1
503,29,0.262,0.6,4,roku,gift_card,premium,1,south,1,1
504,6,0.537,2.6,4,smart_tv,paypal,student_discount,0,northeast,1,0
505,14,0.612,1.0,1,web,apple_pay,student_discount,0,midwest,0,0
506,29,0.422,1.8,2,tablet,credit_card,student_discount,0,south,1,1
507,28,0.214,1.6,4,tablet,credit_card,ad_supported,0,west,1,1
508,10,0.092,0.9,2,web,gift_card,ad_supported,0,west,1,1
509,4,0.557,0.8,5,web,apple_pay,student_discount,0,midwest,1,1
510,24,0.548,2.3,5,mobile,credit_card,ad_supported,1,west,0,0
511,2,0.387,1.0,3,smart_tv,apple_pay,student_discount,0,northeast,1,1
512,29,0.036,2.5,5,roku,credit_card,ad_supported,0,south,1,1
513,25,0.242,2.8,3,tablet,paypal,ad_supported,0,northeast,1,1
514,31,0.566,0.7,5,roku,paypal,ad_supported,0,south,1,1
515,15,0.363,4.1,3,tablet,apple_pay,ad_supported,1,south,0,0
516,33,0.425,1.1,4,web,gift_card,student_discount,1,northeast,1,1
517,8,0.461,6.0,4,tablet,paypal,ad_supported,0,south,1,0
518,16,0.492,3.5,1,tablet,credit_card,ad_supported,0,west,1,0
519,34,0.594,0.4,2,tablet,paypal,premium,0,south,1,1
520,6,0.084,1.4,5,mobile,paypal,student_discount,0,midwest,1,1
521,23,0.323,3.1,1,roku,apple_pay,student_discount,0,northeast,1,1
522,21,0.298,4.5,1,roku,gift_card,premium,1,west,1,1
523,35,0.764,1.6,5,roku,apple_pay,student_discount,0,south,0,0
524,29,0.623,2.5,2,mobile,apple_pay,student_discount,0,northeast,1,0
525,35,0.259,1.2,5,roku,credit_card,premium,0,west,1,1
526,2,0.213,3.1,5,smart_tv,paypal,student_discount,0,south,0,0
527,33,0.338,7.8,3,tablet,apple_pay,ad_supported,0,midwest,1,1
528,26,0.389,1.5,1,mobile,paypal,premium,1,northeast,1,1
529,32,0.415,4.7,1,roku,gift_card,ad_supported,0,south,0,0
530,18,0.289,6.2,2,mobile,paypal,student_discount,0,south,1,1
531,34,0.158,3.5,5,tablet,gift_card,student_discount,1,west,0,0
532,30,0.253,3.3,1,web,paypal,student_discount,0,midwest,1,1
533,23,0.485,0.8,4,mobile,gift_card,ad_supported,0,northeast,1,1
534,20,0.163,1.9,4,tablet,gift_card,student_discount,0,west,1,1
535,23,0.123,5.0,5,mobile,gift_card,ad_supported,0,northeast,1,1
536,8,0.546,2.5,4,mobile,credit_card,student_discount,1,west,1,0
537,14,0.516,4.8,1,tablet,paypal,premium,0,northeast,1,0
538,23,0.5,2.6,1,smart_tv,credit_card,premium,0,south,1,0
539,14,0.342,2.2,2,roku,credit_card,premium,0,south,1,1
540,2,0.203,2.2,4,smart_tv,apple_pay,premium,1,midwest,0,0
541,4,0.386,2.3,1,mobile,gift_card,ad_supported,0,midwest,1,1
542,24,0.534,3.8,5,roku,apple_pay,student_discount,0,south,1,0
543,9,0.57,7.4,3,smart_tv,apple_pay,student_discount,0,west,1,0
544,16,0.198,4.7,3,web,paypal,premium,0,midwest,1,1
545,32,0.658,2.9,5,smart_tv,gift_card,student_discount,0,south,1,0
546,32,0.162,2.9,4,roku,paypal,student_discount,1,west,1,1
547,27,0.234,4.5,1,roku,apple_pay,ad_supported,1,midwest,1,1
548,15,0.147,4.1,3,web,apple_pay,student_discount,0,west,0,0
549,4,0.223,0.7,3,tablet,credit_card,premium,0,northeast,1,1
550,25,0.253,2.3,2,mobile,gift_card,premium,0,midwest,1,1
551,15,0.437,4.1,2,tablet,paypal,premium,0,midwest,1,0
552,12,0.245,2.8,1,tablet,credit_card,premium,1,midwest,1,1
553,7,0.311,0.3,3,roku,gift_card,ad_supported,0,northeast,1,1
554,24,0.144,4.4,3,mobile,apple_pay,premium,1,south,0,0
555,6,0.084,3.6,4,roku,apple_pay,premium,0,northeast,1,1
556,31,0.329,6.8,1,roku,credit_card,premium,0,midwest,1,1
557,21,0.578,1.9,3,tablet,credit_card,ad_supported,1,south,1,1
558,11,0.419,8.2,3,web,credit_card,student_discount,0,west,0,0
559,16,0.264,4.5,3,mobile,paypal,ad_supported,0,west,1,1
560,14,0.388,6.8,4,roku,paypal,student_discount,0,south,1,1
561,25,0.246,3.8,2,roku,apple_pay,premium,0,west,0,0
562,14,0.168,1.4,5,mobile,gift_card,ad_supported,0,south,1,1
563,18,0.261,3.5,1,roku,gift_card,ad_supported,0,west,1,1
564,14,0.151,3.0,1,mobile,apple_pay,ad_supported,1,west,1,1
565,24,0.196,1.3,2,tablet,gift_card,premium,1,northeast,0,0
566,8,0.392,4.9,1,smart_tv,apple_pay,student_discount,1,south,0,0
567,25,0.552,2.8,5,web,paypal,ad_supported,1,south,1,0
568,34,0.085,8.6,4,smart_tv,apple_pay,premium,1,west,0,0
569,28,0.626,4.8,2,mobile,paypal,student_discount,0,midwest,1,0
570,24,0.018,3.7,1,tablet,apple_pay,student_discount,1,midwest,1,1
571,18,0.534,4.0,1,roku,credit_card,student_discount,1,west,1,0
572,34,0.265,0.5,5,smart_tv,gift_card,premium,0,midwest,1,1
573,3,0.496,1.8,5,tablet,credit_card,premium,1,northeast,1,1
574,12,0.031,1.1,5,tablet,credit_card,ad_supported,0,west,1,1
575,5,0.124,1.5,2,tablet,apple_pay,student_discount,1,midwest,1,1
576,19,0.279,4.6,1,roku,credit_card,premium,0,west,1,1
577,12,0.143,2.7,4,tablet,paypal,ad_supported,0,south,1,1
578,27,0.442,3.6,5,smart_tv,paypal,premium,0,south,1,0
579,17,0.065,1.5,5,mobile,gift_card,ad_supported,0,northeast,1,1
580,28,0.359,4.3,5,web,credit_card,student_discount,1,west,1,1
581,22,0.266,0.5,1,roku,gift_card,student_discount,0,northeast,1,1
582,10,0.654,3.4,1,tablet,apple_pay,student_discount,0,northeast,1,0
583,6,0.202,4.7,3,smart_tv,gift_card,ad_supported,0,northeast,1,1
584,17,0.541,4.8,4,web,paypal,student_discount,0,south,1,0
585,12,0.522,4.4,3,web,paypal,premium,0,midwest,1,0
586,6,0.255,5.9,5,roku,apple_pay,premium,1,northeast,0,0
587,22,0.19,0.4,3,web,paypal,premium,0,northeast,1,1
588,16,0.096,11.1,4,mobile,gift_card,premium,1,northeast,1,1
589,4,0.366,5.5,5,roku,apple_pay,premium,0,west,1,1
590,25,0.279,9.5,1,smart_tv,paypal,ad_supported,1,northeast,1,1
591,33,0.452,4.2,1,web,credit_card,student_discount,1,midwest,1,0
592,1,0.23,2.3,5,mobile,paypal,premium,0,west,1,1
593,15,0.419,4.0,1,web,gift_card,ad_supported,0,northeast,1,0
594,17,0.216,2.4,3,roku,credit_card,ad_supported,1,midwest,1,1
595,19,0.452,10.3,1,tablet,paypal,premium,1,midwest,1,0
596,19,0.429,1.1,5,roku,paypal,premium,0,midwest,1,1
597,20,0.341,3.1,1,smart_tv,paypal,ad_supported,1,midwest,1,1
598,1,0.693,5.8,3,roku,credit_card,ad_supported,0,south,1,1
599,23,0.099,0.6,5,tablet,gift_card,student_discount,0,west,1,1
600,16,0.391,2.1,1,tablet,credit_card,ad_supported,1,west,1,1
601,24,0.511,1.9,2,smart_tv,paypal,student_discount,0,northeast,1,1
602,20,0.248,2.0,1,mobile,apple_pay,premium,0,west,1,1
603,15,0.2,3.2,1,mobile,credit_card,premium,0,midwest,1,1
604,24,0.792,2.4,5,mobile,credit_card,student_discount,1,south,1,1
605,33,0.392,6.0,2,web,gift_card,premium,1,south,1,1
606,32,0.289,1.8,2,web,paypal,premium,0,northeast,1,1
607,31,0.443,2.7,2,mobile,credit_card,premium,0,midwest,1,0
608,15,0.469,1.6,1,roku,apple_pay,student_discount,0,west,0,0
609,1,0.135,2.1,4,tablet,apple_pay,ad_supported,0,south,1,1
610,12,0.307,2.3,5,mobile,apple_pay,student_discount,0,midwest,0,0
611,35,0.151,4.2,2,roku,paypal,ad_supported,1,northeast,1,1
612,30,0.583,3.8,2,mobile,gift_card,ad_supported,1,midwest,1,0
613,26,0.277,2.4,1,roku,paypal,premium,0,northeast,1,1
614,11,0.051,0.7,5,roku,apple_pay,ad_supported,1,northeast,1,1
615,32,0.528,1.0,1,roku,gift_card,student_discount,1,west,0,0
616,2,0.359,2.9,5,smart_tv,paypal,ad_supported,0,northeast,1,1
617,10,0.591,0.9,5,roku,gift_card,premium,1,midwest,1,1
618,22,0.494,0.6,2,smart_tv,paypal,premium,0,midwest,0,0
619,9,0.23,1.9,4,tablet,apple_pay,ad_supported,1,west,1,1
620,30,0.332,6.1,5,mobile,paypal,student_discount,0,south,1,1
621,25,0.68,1.7,2,mobile,paypal,ad_supported,1,midwest,1,1
622,21,0.45,0.4,3,web,credit_card,student_discount,0,west,0,0
623,18,0.116,2.9,4,tablet,apple_pay,premium,0,south,1,1
624,20,0.175,0.8,1,web,gift_card,student_discount,0,northeast,1,1
625,16,0.497,1.5,3,mobile,paypal,student_discount,0,northeast,1,1
626,35,0.303,3.4,1,roku,paypal,premium,1,south,1,1
627,29,0.156,0.4,2,mobile,paypal,ad_supported,0,west,1,1
628,30,0.182,2.8,2,roku,gift_card,premium,0,south,1,1
629,3,0.084,2.9,2,roku,credit_card,premium,0,northeast,1,1
630,32,0.479,1.2,2,tablet,gift_card,premium,1,northeast,1,1
631,14,0.363,2.2,4,roku,paypal,ad_supported,0,midwest,1,1
632,26,0.033,1.4,3,smart_tv,apple_pay,premium,0,midwest,1,1
633,5,0.731,8.8,1,tablet,apple_pay,student_discount,0,west,1,0
634,28,0.426,2.7,1,mobile,apple_pay,student_discount,1,west,0,0
635,8,0.437,2.6,5,tablet,credit_card,premium,0,northeast,1,0
636,33,0.126,5.3,2,roku,paypal,premium,0,west,1,1
637,13,0.364,1.8,3,roku,apple_pay,ad_supported,0,south,1,1
638,20,0.251,0.7,1,web,apple_pay,premium,1,northeast,1,1
639,18,0.633,1.3,5,smart_tv,credit_card,ad_supported,0,midwest,0,0
640,20,0.156,6.0,4,smart_tv,gift_card,student_discount,0,south,1,1
641,33,0.411,1.1,5,smart_tv,apple_pay,student_discount,1,midwest,1,1
642,21,0.701,2.9,3,tablet,paypal,ad_supported,0,midwest,1,0
643,24,0.112,6.5,1,mobile,credit_card,student_discount,0,midwest,1,1
644,28,0.553,3.4,5,smart_tv,gift_card,premium,1,south,1,0
645,5,0.087,1.7,5,web,paypal,ad_supported,0,south,1,1
646,30,0.533,9.3,5,web,apple_pay,ad_supported,1,midwest,1,0
647,24,0.241,5.2,3,tablet,credit_card,premium,0,south,0,0
648,14,0.107,2.1,5,tablet,apple_pay,ad_supported,0,midwest,1,1
649,26,0.261,3.7,5,tablet,credit_card,student_discount,0,northeast,0,0
650,13,0.342,4.1,2,mobile,paypal,premium,0,south,1,1
651,21,0.696,3.4,5,mobile,credit_card,ad_supported,0,northeast,0,0
652,26,0.166,3.6,4,web,paypal,ad_supported,1,midwest,1,1
653,34,0.45,1.7,1,web,gift_card,premium,0,northeast,0,0
654,14,0.285,4.8,5,web,paypal,student_discount,0,midwest,1,1
655,21,0.574,5.8,1,web,paypal,premium,0,west,1,0
656,19,0.451,2.2,1,web,gift_card,ad_supported,0,northeast,1,1
657,12,0.192,3.2,2,web,gift_card,ad_supported,1,west,1,1
658,30,0.206,1.8,3,tablet,apple_pay,student_discount,0,west,1,1
659,33,0.478,2.4,3,web,gift_card,student_discount,1,midwest,1,1
660,23,0.46,3.1,3,smart_tv,gift_card,premium,1,west,1,0
661,13,0.517,4.1,1,mobile,apple_pay,premium,0,south,0,0
662,28,0.524,4.7,5,web,credit_card,student_discount,0,northeast,1,0
663,28,0.173,3.0,2,mobile,paypal,student_discount,0,midwest,1,1
664,19,0.273,1.3,5,tablet,paypal,ad_supported,0,northeast,1,1
665,31,0.137,3.9,2,tablet,paypal,ad_supported,1,south,0,0
666,17,0.328,5.8,2,mobile,apple_pay,premium,0,midwest,1,1
667,28,0.264,2.3,3,web,apple_pay,premium,0,midwest,1,1
668,4,0.217,9.3,5,mobile,credit_card,premium,0,west,1,1
669,6,0.608,3.0,4,mobile,apple_pay,student_discount,0,south,1,0
670,19,0.041,1.0,4,mobile,credit_card,ad_supported,0,south,1,1
671,23,0.388,8.9,3,smart_tv,paypal,ad_supported,1,south,1,1
672,6,0.248,3.8,4,mobile,paypal,premium,1,west,0,0
673,24,0.053,4.8,1,tablet,apple_pay,ad_supported,0,northeast,1,1
674,22,0.198,0.5,3,roku,gift_card,ad_supported,1,south,1,1
675,21,0.318,2.7,1,tablet,paypal,premium,0,south,0,0
676,14,0.266,3.3,4,roku,gift_card,ad_supported,0,northeast,1,1
677,24,0.162,1.9,5,roku,gift_card,ad_supported,1,west,1,1
678,25,0.532,1.7,5,tablet,credit_card,ad_supported,0,west,1,1
679,17,0.119,1.3,2,roku,gift_card,student_discount,1,midwest,1,1
680,35,0.209,1.6,3,roku,apple_pay,student_discount,0,south,1,1
681,17,0.357,2.4,5,tablet,credit_card,ad_supported,1,west,1,1
682,28,0.369,3.2,1,smart_tv,gift_card,premium,0,west,1,1
683,2,0.216,1.3,2,tablet,paypal,student_discount,1,northeast,1,1
684,34,0.307,8.9,5,mobile,apple_pay,ad_supported,0,midwest,1,1
685,1,0.347,4.1,4,tablet,paypal,ad_supported,1,south,1,1
686,3,0.471,2.7,5,smart_tv,credit_card,ad_supported,1,northeast,1,1
687,22,0.334,9.0,1,mobile,paypal,student_discount,1,west,1,1
688,4,0.098,1.0,5,roku,apple_pay,premium,0,midwest,1,1
689,15,0.261,1.0,5,web,paypal,premium,0,south,1,1
690,12,0.081,1.0,4,web,apple_pay,premium,0,midwest,1,1
691,7,0.095,0.5,3,roku,apple_pay,premium,1,west,0,0
692,31,0.179,5.0,1,smart_tv,credit_card,ad_supported,0,northeast,1,1
693,5,0.486,0.7,5,mobile,paypal,student_discount,0,midwest,1,1
694,27,0.293,0.6,5,mobile,gift_card,ad_supported,0,northeast,0,0
695,25,0.033,2.9,4,smart_tv,gift_card,premium,0,midwest,1,1
696,17,0.681,3.2,4,smart_tv,paypal,premium,0,northeast,1,0
697,28,0.283,3.0,5,mobile,credit_card,premium,0,south,0,0
698,27,0.209,3.6,5,mobile,paypal,premium,0,west,0,0
699,26,0.354,1.1,5,roku,apple_pay,premium,1,west,1,1
700,29,0.393,1.6,3,roku,paypal,student_discount,1,midwest,1,1
701,27,0.252,2.8,2,mobile,gift_card,ad_supported,1,west,1,1
702,17,0.411,2.6,4,web,paypal,premium,0,northeast,1,0
703,16,0.14,4.5,1,roku,credit_card,ad_supported,0,northeast,1,1
704,9,0.182,1.1,1,smart_tv,apple_pay,student_discount,0,northeast,1,1
705,32,0.304,0.9,4,roku,apple_pay,student_discount,0,midwest,1,1
706,1,0.137,1.4,2,tablet,credit_card,premium,1,south,0,0
707,9,0.242,2.6,5,tablet,apple_pay,ad_supported,0,west,0,0
708,7,0.749,3.1,3,smart_tv,gift_card,student_discount,1,northeast,0,0
709,6,0.438,5.4,1,web,paypal,student_discount,1,midwest,1,0
710,4,0.064,4.6,1,smart_tv,gift_card,student_discount,0,midwest,0,0
711,10,0.181,0.4,1,smart_tv,apple_pay,student_discount,1,west,1,1
712,10,0.332,2.7,1,smart_tv,apple_pay,ad_supported,1,midwest,0,0
713,35,0.179,0.9,3,tablet,gift_card,student_discount,1,midwest,1,1
714,8,0.32,2.6,4,smart_tv,paypal,student_discount,0,west,1,1
715,23,0.448,4.4,2,web,credit_card,student_discount,0,northeast,1,0
716,7,0.228,1.0,5,roku,credit_card,premium,0,south,1,1
717,2,0.38,3.1,5,web,gift_card,student_discount,1,northeast,1,1
718,20,0.55,0.4,3,tablet,apple_pay,ad_supported,0,south,1,1
719,31,0.13,2.3,4,smart_tv,gift_card,premium,0,south,1,1
720,30,0.408,6.3,3,tablet,credit_card,premium,0,south,1,0
721,25,0.199,2.7,5,mobile,paypal,premium,1,northeast,0,0
722,10,0.094,1.3,2,mobile,apple_pay,ad_supported,0,south,0,0
723,17,0.042,3.7,5,web,apple_pay,student_discount,0,west,0,0
724,9,0.196,3.4,1,tablet,apple_pay,ad_supported,0,northeast,1,1
725,32,0.222,1.8,5,roku,paypal,premium,0,south,1,1
726,24,0.313,1.0,3,mobile,paypal,student_discount,1,south,1,1
727,16,0.221,3.1,5,smart_tv,paypal,ad_supported,0,south,1,1
728,12,0.588,0.7,4,web,credit_card,ad_supported,0,south,1,1
729,35,0.54,6.7,1,mobile,credit_card,premium,1,northeast,1,0
730,17,0.491,3.4,4,roku,gift_card,premium,0,northeast,1,0
731,29,0.261,2.3,2,web,gift_card,student_discount,0,northeast,1,1
732,35,0.141,4.6,2,roku,paypal,student_discount,0,west,1,1
733,4,0.431,6.7,2,smart_tv,gift_card,premium,0,northeast,1,0
734,7,0.051,1.1,5,smart_tv,paypal,student_discount,0,midwest,0,0
735,19,0.595,2.4,5,tablet,apple_pay,student_discount,0,south,1,1
736,28,0.085,4.5,5,roku,credit_card,ad_supported,1,northeast,1,1
737,22,0.112,8.2,3,roku,gift_card,ad_supported,1,northeast,1,1
738,21,0.481,4.1,5,smart_tv,gift_card,premium,1,northeast,1,0
739,5,0.513,5.0,3,smart_tv,apple_pay,ad_supported,0,west,1,0
740,32,0.132,6.7,3,tablet,apple_pay,premium,0,midwest,0,0
