user_id,tenure_months,prior_engagement_score,weekly_watch_hours,num_devices,device_type,payment_method,account_type,has_kids_profile,region,promo_eligible,assigned_promo,renewed,propensity_score
291,46,0.126,5.4,1,smart_tv,gift_card,ad_supported,1,northeast,1,1,1,0.9921757596243426
292,25,0.236,1.8,5,smart_tv,credit_card,premium,0,midwest,1,1,1,0.9951741653846282
293,22,0.204,0.4,4,smart_tv,gift_card,premium,0,west,0,0,0,0.008787305998776843
294,23,0.393,5.2,1,tablet,paypal,premium,0,south,1,1,0,0.8697530578153063
295,8,0.645,2.3,1,tablet,gift_card,ad_supported,0,midwest,0,0,0,1.1465274184713944e-05
296,46,0.127,3.0,5,tablet,apple_pay,ad_supported,1,south,0,0,1,0.0037186136851515236
297,19,0.325,6.9,3,tablet,paypal,premium,0,midwest,1,1,1,0.9356572152450995
298,6,0.261,2.4,2,mobile,apple_pay,student_discount,0,midwest,1,1,1,0.9941956864564127
299,36,0.157,5.3,3,smart_tv,apple_pay,student_discount,1,south,1,1,1,0.9843248146061977
300,43,0.324,4.2,5,roku,apple_pay,student_discount,0,west,0,0,1,0.00011676429662411173
301,18,0.048,4.1,5,smart_tv,gift_card,student_discount,0,south,1,1,1,0.9992490166584588
302,27,0.298,1.2,4,mobile,gift_card,ad_supported,0,south,1,1,1,0.9881196195602261
303,14,0.363,1.9,4,smart_tv,apple_pay,ad_supported,0,northeast,1,1,1,0.9702022902169496
304,14,0.293,3.2,5,smart_tv,gift_card,ad_supported,1,west,0,0,0,0.0007091500872661203
305,11,0.476,2.4,5,tablet,credit_card,ad_supported,0,midwest,1,1,1,0.8845987000903388
306,46,0.041,0.8,3,mobile,credit_card,premium,1,west,0,0,1,0.029952905144017453
307,45,0.484,2.4,1,roku,gift_card,ad_supported,1,northeast,1,1,1,0.6478052457346792
308,38,0.301,3.6,3,smart_tv,gift_card,ad_supported,1,west,1,1,1,0.952576677617551
309,44,0.299,10.5,3,web,credit_card,premium,0,northeast,1,1,1,0.5971704840124722
310,46,0.283,1.0,2,roku,gift_card,premium,0,midwest,0,0,0,0.001404857930677077
311,45,0.264,1.5,4,web,gift_card,student_discount,0,midwest,1,1,1,0.9873641889694661
312,26,0.359,8.4,5,web,paypal,student_discount,0,south,1,1,1,0.612754759012468
313,40,0.069,3.0,3,smart_tv,gift_card,ad_supported,0,northeast,1,1,1,0.9990869924537871
314,45,0.456,5.0,3,tablet,gift_card,ad_supported,1,south,1,0,1,0.5096552578082314
315,27,0.262,1.1,4,mobile,apple_pay,student_discount,0,midwest,1,1,1,0.9927291751456014
316,35,0.37,5.3,3,web,credit_card,premium,0,northeast,1,1,1,0.8253174576168526
317,2,0.1,2.3,3,tablet,apple_pay,student_discount,0,northeast,1,1,1,0.99962498693492
318,5,0.351,3.2,3,smart_tv,apple_pay,ad_supported,0,south,1,1,1,0.9659335439640611
319,34,0.266,0.9,2,roku,apple_pay,premium,1,south,1,1,1,0.9906227949806807
320,32,0.579,2.4,5,mobile,apple_pay,ad_supported,0,northeast,1,1,1,0.35356669300651994
321,24,0.595,3.0,4,mobile,credit_card,student_discount,0,midwest,0,0,1,5.344934014641837e-06
322,32,0.145,7.0,4,mobile,credit_card,ad_supported,1,south,1,1,1,0.9819869463874545
323,39,0.203,0.3,2,smart_tv,gift_card,premium,0,northeast,1,1,1,0.997751957756513
324,24,0.223,2.3,2,tablet,credit_card,premium,1,midwest,1,1,1,0.996038368310905
325,28,0.271,8.5,5,tablet,gift_card,student_discount,0,northeast,1,1,1,0.8997827659692196
326,40,0.529,4.2,5,roku,apple_pay,ad_supported,0,south,1,0,1,0.3106039077297031
327,8,0.249,3.0,5,smart_tv,gift_card,student_discount,0,south,1,1,1,0.9919402780827214
328,32,0.118,2.5,1,smart_tv,apple_pay,premium,0,south,1,1,1,0.9985136762378334
329,28,0.049,5.6,4,web,gift_card,premium,0,northeast,0,0,1,0.011939978019305287
330,35,0.44,2.9,2,tablet,credit_card,ad_supported,0,northeast,1,0,0,0.8269740024798591
331,27,0.395,3.4,2,smart_tv,credit_card,premium,0,south,1,1,1,0.8779916405812478
332,18,0.285,2.6,3,mobile,paypal,ad_supported,0,south,0,0,1,0.000983135501854223
333,30,0.319,2.5,2,mobile,paypal,student_discount,1,west,1,1,1,0.9586540447120132
334,10,0.244,7.2,4,tablet,credit_card,premium,1,northeast,1,1,0,0.9727628611049245
335,43,0.502,4.0,1,roku,paypal,premium,0,midwest,1,0,1,0.5414518133699441
336,48,0.164,3.7,3,smart_tv,gift_card,ad_supported,0,south,1,1,1,0.9924170154190411
337,29,0.237,2.1,5,mobile,paypal,ad_supported,1,midwest,0,0,1,0.001817387444776279
338,39,0.455,1.9,5,tablet,gift_card,ad_supported,1,west,0,0,0,5.859754573037013e-05
339,47,0.435,4.8,3,mobile,paypal,student_discount,1,south,1,0,1,0.4507718323869495
340,15,0.295,1.9,3,mobile,apple_pay,premium,0,northeast,1,1,1,0.9905819171086214
341,8,0.124,6.6,5,roku,credit_card,ad_supported,1,midwest,1,1,1,0.9963166626001989
342,41,0.08,2.9,2,smart_tv,credit_card,student_discount,0,northeast,1,1,1,0.9983842998759149
343,24,0.408,9.2,5,roku,paypal,ad_supported,0,south,0,0,0,1.0451365867739188e-05
344,1,0.447,3.0,4,tablet,gift_card,student_discount,0,northeast,1,1,0,0.919087323818555
345,31,0.382,1.3,3,smart_tv,gift_card,premium,0,northeast,1,1,1,0.9597442067432875
346,25,0.61,1.1,4,mobile,paypal,premium,0,west,1,1,1,0.45265653911800985
347,31,0.215,4.3,5,mobile,credit_card,premium,0,midwest,1,1,1,0.9895622985539002
348,47,0.418,0.3,2,tablet,gift_card,ad_supported,0,south,1,1,1,0.9303835903321839
349,39,0.368,3.1,3,tablet,credit_card,student_discount,1,south,0,0,1,8.673920255702765e-05
350,7,0.204,0.3,5,roku,paypal,premium,0,midwest,1,1,0,0.9992706891131179
351,46,0.206,3.1,2,roku,gift_card,ad_supported,1,west,1,1,1,0.989768383458129
352,7,0.35,2.4,4,smart_tv,paypal,student_discount,0,midwest,1,1,0,0.9767389429138921
353,40,0.2,4.3,4,roku,gift_card,ad_supported,1,midwest,1,1,1,0.9893199523031084
354,46,0.374,4.8,4,roku,apple_pay,premium,1,south,1,1,1,0.7469952572584838
355,35,0.427,2.7,2,web,apple_pay,student_discount,0,south,1,0,1,0.7813510372482511
356,45,0.238,3.4,1,roku,credit_card,student_discount,1,south,1,1,1,0.9698726074954919
357,30,0.642,4.6,1,tablet,gift_card,premium,1,midwest,1,0,0,0.1433047851234845
358,35,0.333,5.5,4,roku,paypal,student_discount,0,west,1,1,1,0.8704218261616926
359,35,0.378,0.7,4,web,apple_pay,student_discount,0,northeast,1,1,1,0.946920700180503
360,17,0.395,4.4,3,web,gift_card,premium,0,midwest,1,1,1,0.9198845417813719
361,20,0.339,3.3,4,tablet,gift_card,premium,1,south,1,1,0,0.9660707720804527
362,8,0.099,5.3,4,smart_tv,gift_card,premium,1,midwest,0,0,1,0.01031778768109921
363,35,0.283,1.6,5,roku,paypal,student_discount,0,west,1,1,1,0.9842917998610116
364,2,0.138,5.4,1,web,credit_card,student_discount,0,midwest,1,1,0,0.9976109287431375
365,43,0.009,5.3,1,roku,paypal,ad_supported,0,south,1,1,1,0.9990147340015979
366,13,0.065,2.7,3,roku,credit_card,student_discount,1,south,1,1,1,0.9993728582274033
367,18,0.268,3.4,5,roku,gift_card,premium,1,south,1,1,1,0.9863974135944508
368,27,0.59,1.0,1,web,apple_pay,ad_supported,1,west,1,1,1,0.4464231702438773
369,42,0.143,1.0,4,smart_tv,paypal,student_discount,0,south,0,0,0,0.005773968182772699
370,33,0.333,4.5,3,tablet,apple_pay,premium,1,northeast,0,0,1,0.00017184967478573764
371,15,0.082,1.7,1,roku,credit_card,student_discount,0,south,1,1,1,0.9995443005965974
372,36,0.121,6.9,2,smart_tv,paypal,student_discount,0,west,1,1,1,0.9893543874871444
373,29,0.204,2.5,4,mobile,paypal,premium,0,south,1,1,1,0.9951540807523047
374,27,0.127,1.2,5,roku,paypal,ad_supported,0,midwest,1,1,1,0.9993602835639451
375,3,0.339,10.3,2,roku,apple_pay,student_discount,0,south,1,1,1,0.6979365890376448
376,33,0.456,4.6,2,tablet,gift_card,student_discount,1,south,1,0,1,0.5916685842271553
377,32,0.184,7.8,2,mobile,gift_card,premium,0,northeast,1,1,1,0.9780115417738304
378,24,0.171,4.8,5,roku,credit_card,ad_supported,0,midwest,1,1,1,0.9949006656018013
379,12,0.077,0.9,5,tablet,paypal,ad_supported,0,northeast,0,0,1,0.07507674390470871
380,6,0.338,9.7,1,smart_tv,credit_card,premium,0,northeast,1,1,1,0.7823837008917267
381,27,0.018,0.6,4,web,credit_card,student_discount,1,midwest,1,1,1,0.9998238108077612
382,46,0.404,4.1,3,tablet,credit_card,premium,0,west,1,0,1,0.7970215367266587
383,2,0.253,8.6,2,smart_tv,credit_card,ad_supported,0,midwest,1,1,0,0.9601163035249546
384,18,0.336,0.4,4,web,apple_pay,premium,1,northeast,0,0,0,0.0009466980234789771
385,5,0.312,1.2,3,mobile,apple_pay,ad_supported,1,south,1,1,1,0.9892907793595973
386,7,0.238,5.1,1,smart_tv,credit_card,student_discount,0,south,1,1,1,0.9836646027265266
387,19,0.198,3.1,2,web,gift_card,premium,1,northeast,0,0,1,0.003460451373402811
388,41,0.107,2.8,2,tablet,paypal,student_discount,0,northeast,1,1,1,0.9984621989060486
389,24,0.149,5.7,3,web,credit_card,premium,0,south,1,1,1,0.9935176365060678
390,2,0.252,1.5,3,mobile,gift_card,student_discount,0,west,1,1,1,0.9967359620935742
391,34,0.515,1.4,2,tablet,credit_card,ad_supported,0,midwest,1,1,1,0.7615623742634007
392,13,0.487,5.3,2,roku,credit_card,student_discount,0,midwest,0,0,1,1.9463140704321532e-05
393,40,0.182,2.1,2,tablet,apple_pay,student_discount,0,south,0,0,1,0.002892286527419912
394,18,0.416,0.9,4,mobile,paypal,premium,1,midwest,1,1,1,0.9555889363296424
395,28,0.234,4.7,3,web,credit_card,ad_supported,0,midwest,1,1,1,0.9848029088422116
396,35,0.153,7.4,1,mobile,paypal,premium,0,south,1,1,1,0.9842329956874222
397,6,0.186,0.9,1,tablet,paypal,ad_supported,0,midwest,0,0,0,0.02273640325022969
398,33,0.199,3.1,1,tablet,credit_card,ad_supported,0,west,1,1,1,0.9949569833343743
399,35,0.211,1.6,5,mobile,credit_card,ad_supported,0,midwest,1,1,1,0.9956040591091162
400,15,0.146,6.1,1,web,gift_card,ad_supported,0,south,1,1,0,0.9953921462386184
401,35,0.174,0.2,1,tablet,gift_card,ad_supported,0,west,1,1,1,0.9990158629781364
402,47,0.33,5.9,2,smart_tv,gift_card,student_discount,0,west,1,1,1,0.8049168435464148
403,36,0.334,2.1,3,tablet,gift_card,student_discount,1,south,1,1,1,0.956587321927894
404,41,0.546,9.2,4,tablet,gift_card,student_discount,0,west,1,0,1,0.06092985871710257
405,8,0.288,0.6,2,smart_tv,gift_card,student_discount,0,south,1,1,1,0.994463498891387
406,3,0.361,1.2,5,web,apple_pay,premium,0,midwest,0,0,1,0.0010799272854911447
407,10,0.22,5.4,3,smart_tv,paypal,ad_supported,1,south,1,1,1,0.9859027769000134
408,15,0.285,2.4,5,smart_tv,apple_pay,ad_supported,1,south,1,1,0,0.9835628015719136
409,26,0.403,3.8,3,smart_tv,credit_card,student_discount,0,west,1,0,1,0.8188949184440489
410,34,0.232,1.4,4,roku,paypal,premium,1,west,1,1,1,0.9942364194777997
411,3,0.116,1.2,3,mobile,credit_card,premium,0,midwest,1,1,0,0.9997220373712853
412,2,0.328,4.9,5,tablet,credit_card,premium,0,northeast,1,1,0,0.973286168143838
413,46,0.112,3.1,3,mobile,credit_card,premium,1,south,0,0,0,0.003813080753288634
414,2,0.518,9.5,4,smart_tv,apple_pay,premium,1,west,0,0,1,2.732728531808995e-06
415,10,0.427,2.8,5,mobile,apple_pay,student_discount,1,midwest,0,0,1,9.841837545896893e-05
416,12,0.137,0.9,1,smart_tv,apple_pay,student_discount,0,midwest,1,1,1,0.9994086218294854
417,41,0.121,4.1,4,roku,credit_card,premium,0,south,0,0,1,0.0035760755345918514
418,45,0.181,2.0,5,smart_tv,apple_pay,premium,0,northeast,1,1,1,0.9953173860545517
419,17,0.312,0.2,3,roku,gift_card,premium,0,midwest,0,0,0,0.002943995066768904
420,22,0.453,3.8,3,mobile,gift_card,ad_supported,1,midwest,0,0,0,4.7897183811531424e-05
421,18,0.044,6.9,5,web,apple_pay,ad_supported,0,south,1,1,1,0.9981499877218684
422,26,0.168,3.7,5,tablet,apple_pay,student_discount,1,south,1,1,1,0.9942298657528021
423,6,0.226,8.1,1,tablet,paypal,ad_supported,1,northeast,0,0,1,0.0005571692968320229
424,45,0.077,0.5,1,mobile,gift_card,student_discount,0,midwest,1,1,1,0.9995415366784715
425,4,0.254,3.1,5,tablet,paypal,ad_supported,0,northeast,1,1,1,0.9954854308369798
426,36,0.148,3.3,2,mobile,credit_card,ad_supported,0,northeast,1,1,1,0.9964376953698373
427,38,0.429,1.9,5,roku,gift_card,premium,0,northeast,1,1,1,0.8897384508503369
428,24,0.228,3.9,3,smart_tv,credit_card,student_discount,1,south,1,1,1,0.9803557152064251
429,36,0.483,1.8,1,mobile,gift_card,premium,0,south,1,1,0,0.7698745027828908
430,48,0.303,3.4,3,roku,credit_card,premium,0,south,1,1,1,0.9455586947296734
431,13,0.027,1.8,1,tablet,paypal,premium,0,south,1,1,1,0.999896076994421
432,33,0.479,1.1,2,web,credit_card,premium,0,south,1,1,1,0.8040071216356934
433,15,0.198,0.4,5,tablet,gift_card,ad_supported,1,northeast,1,1,0,0.9989005056840644
434,35,0.245,3.2,4,roku,apple_pay,premium,1,northeast,1,1,1,0.9847657941730455
435,19,0.196,1.7,5,roku,paypal,student_discount,0,midwest,1,1,1,0.9978214067395663
436,9,0.189,1.4,3,tablet,credit_card,premium,0,midwest,1,1,1,0.9991434363006444
437,40,0.278,3.8,5,mobile,credit_card,premium,0,northeast,1,1,1,0.9653508027402701
438,44,0.42,13.5,3,roku,credit_card,ad_supported,0,south,1,0,1,0.05943672786745915
439,36,0.159,8.6,2,roku,apple_pay,student_discount,0,west,1,1,1,0.9661007068963477
440,45,0.201,0.8,2,smart_tv,gift_card,student_discount,0,south,1,1,1,0.9950397876869256
441,9,0.468,2.1,5,web,gift_card,ad_supported,0,midwest,1,1,0,0.9086417617674781
442,15,0.177,2.9,2,tablet,credit_card,student_discount,0,northeast,1,1,1,0.9976348406339907
443,13,0.187,1.8,1,roku,apple_pay,student_discount,1,midwest,1,1,1,0.9979838971716949
444,3,0.197,3.8,5,tablet,gift_card,premium,1,west,1,1,1,0.9974825591532428
445,12,0.085,6.7,1,roku,credit_card,premium,0,midwest,1,1,1,0.9984131097119641
446,47,0.25,3.6,4,roku,paypal,ad_supported,0,midwest,1,1,1,0.9807941209073333
447,17,0.111,3.4,4,roku,gift_card,student_discount,0,northeast,1,1,1,0.9989015909252107
448,36,0.112,4.4,2,smart_tv,gift_card,ad_supported,0,south,0,0,0,0.004408312153127815
449,11,0.07,5.6,2,roku,gift_card,student_discount,0,midwest,0,0,1,0.014347064570901789
450,2,0.398,1.6,4,roku,gift_card,student_discount,1,west,1,1,0,0.9638491017330629
451,24,0.26,2.2,4,roku,paypal,student_discount,0,south,0,0,1,0.001213443796566411
452,14,0.23,1.9,1,tablet,gift_card,ad_supported,0,midwest,1,1,1,0.9980664754893427
453,24,0.357,5.8,3,roku,apple_pay,student_discount,0,northeast,1,1,1,0.848458893860054
454,15,0.144,2.3,3,smart_tv,paypal,student_discount,0,west,1,1,1,0.998585215093109
455,40,0.338,2.6,2,roku,paypal,premium,0,northeast,1,1,1,0.9589725957685554
456,48,0.548,2.2,1,roku,credit_card,ad_supported,1,northeast,1,1,1,0.3517671559480694
457,35,0.226,3.5,1,roku,credit_card,student_discount,0,west,1,1,1,0.9861622454743691
458,44,0.097,2.6,2,web,apple_pay,ad_supported,0,south,1,1,1,0.998271001121904
459,15,0.194,0.5,3,tablet,credit_card,premium,0,midwest,1,1,0,0.9992063904996149
460,16,0.433,1.3,1,roku,apple_pay,ad_supported,0,south,1,1,1,0.9332209188046311
461,42,0.359,5.2,1,web,paypal,ad_supported,0,northeast,1,1,1,0.8349881093849225
462,42,0.003,6.6,4,mobile,credit_card,ad_supported,0,northeast,1,1,1,0.9983247026521814
463,2,0.564,4.5,4,tablet,paypal,premium,1,northeast,1,1,1,0.5056675481318998
464,38,0.193,2.3,4,tablet,apple_pay,ad_supported,0,south,1,1,1,0.9954107154183403
465,40,0.291,7.2,1,tablet,credit_card,student_discount,0,midwest,0,0,1,0.00010185952977650029
466,17,0.34,4.0,1,mobile,apple_pay,premium,1,northeast,0,0,0,0.0002466820051578829
467,36,0.079,1.3,5,smart_tv,credit_card,student_discount,0,west,0,0,1,0.016026173385733974
468,24,0.338,3.3,5,web,paypal,student_discount,0,west,1,1,1,0.9478121499086934
469,30,0.438,3.1,1,smart_tv,credit_card,ad_supported,0,south,0,0,0,4.660591517840138e-05
470,10,0.12,2.1,5,mobile,credit_card,premium,0,northeast,1,1,0,0.9993647174987768
471,36,0.222,4.7,5,roku,credit_card,ad_supported,1,south,1,1,1,0.9742710995387062
472,39,0.419,1.6,3,roku,apple_pay,ad_supported,0,west,1,1,1,0.8895657710824909
473,18,0.337,3.7,1,roku,apple_pay,student_discount,0,northeast,1,1,0,0.9554298412494924
474,44,0.036,7.5,4,web,gift_card,premium,1,west,1,1,1,0.9961438846645312
475,40,0.303,4.7,3,tablet,gift_card,ad_supported,1,northeast,1,1,1,0.9434385798206153
476,15,0.245,0.5,4,mobile,apple_pay,student_discount,1,midwest,1,1,1,0.9961864847774501
477,17,0.122,1.1,4,smart_tv,credit_card,premium,0,south,1,1,1,0.9993525974431348
478,33,0.257,4.2,5,mobile,credit_card,premium,1,midwest,0,0,1,0.0005128388624649221
479,20,0.107,1.5,4,roku,paypal,ad_supported,0,west,1,1,1,0.9995068630306945
480,36,0.118,2.8,3,smart_tv,apple_pay,student_discount,0,south,1,1,1,0.9973024501863643
481,43,0.135,2.2,1,roku,gift_card,ad_supported,0,northeast,1,1,1,0.99829243530571
482,6,0.271,5.9,5,tablet,gift_card,student_discount,1,south,1,1,1,0.9712086372866517
483,29,0.265,4.9,4,mobile,credit_card,premium,1,west,1,1,1,0.9622617779387372
484,28,0.449,1.8,5,web,apple_pay,ad_supported,1,south,1,1,1,0.8061609978694358
485,25,0.28,3.7,4,smart_tv,credit_card,premium,0,northeast,1,1,0,0.9779475516478302
486,11,0.236,0.4,3,web,paypal,premium,0,south,1,1,1,0.998038346075045
487,45,0.377,2.6,5,mobile,paypal,ad_supported,0,west,1,1,1,0.891430672406868
488,5,0.654,2.9,4,roku,credit_card,student_discount,1,midwest,0,0,0,3.5976035012420113e-06
489,40,0.327,1.1,3,tablet,apple_pay,student_discount,0,west,1,1,0,0.9738142630415668
490,13,0.284,8.5,1,tablet,paypal,premium,0,midwest,1,1,1,0.949722063037002
491,12,0.578,2.1,3,mobile,credit_card,ad_supported,0,northeast,1,1,0,0.5402111823601616
492,36,0.289,1.5,1,smart_tv,credit_card,student_discount,1,northeast,1,1,1,0.9754811711916268
493,22,0.331,1.4,5,web,paypal,student_discount,0,northeast,1,1,1,0.9784125426914428
494,37,0.505,2.3,3,roku,paypal,student_discount,0,west,1,1,1,0.6030234728825752
495,5,0.352,1.3,2,smart_tv,gift_card,ad_supported,0,northeast,1,1,1,0.9876670465755962
496,8,0.149,3.0,3,tablet,apple_pay,student_discount,0,south,1,1,1,0.9985569667121993
497,25,0.1,5.0,2,roku,apple_pay,premium,1,midwest,1,1,1,0.9980676397666195
498,32,0.221,5.1,2,mobile,gift_card,student_discount,1,midwest,1,1,1,0.979666372676051
499,34,0.363,2.0,1,roku,credit_card,student_discount,0,midwest,1,1,0,0.9490522549006476
500,12,0.384,1.6,4,roku,gift_card,premium,0,northeast,1,1,0,0.9767454167921639
501,28,0.301,8.4,3,roku,credit_card,student_discount,0,northeast,1,1,1,0.8080332946491167
502,45,0.2,1.7,3,roku,paypal,student_discount,0,west,1,1,1,0.9940465359846046
503,6,0.364,4.1,2,web,gift_card,premium,1,west,1,1,0,0.9528493811469182
504,19,0.173,1.6,2,tablet,paypal,ad_supported,0,south,1,1,1,0.9987506280517604
505,41,0.494,3.3,3,tablet,paypal,ad_supported,0,south,1,0,1,0.587592587710496
506,12,0.239,3.2,4,roku,gift_card,premium,1,south,1,1,1,0.9934410249757553
507,23,0.554,1.4,5,tablet,credit_card,ad_supported,0,south,0,0,1,2.270625904731298e-05
508,38,0.516,1.4,3,web,gift_card,ad_supported,0,west,1,1,1,0.6853988899019903
509,28,0.154,1.3,2,web,paypal,ad_supported,0,west,1,1,1,0.9987361296041795
510,13,0.223,4.7,2,smart_tv,gift_card,student_discount,0,northeast,1,1,0,0.9902239244331367
511,30,0.198,9.0,1,mobile,credit_card,ad_supported,1,west,1,1,1,0.9349103992616272
512,46,0.397,0.4,2,web,credit_card,premium,1,midwest,1,1,1,0.9316984758449645
513,14,0.39,4.2,2,mobile,apple_pay,student_discount,1,west,1,1,0,0.8598272308235331
514,22,0.29,2.8,4,smart_tv,apple_pay,student_discount,0,midwest,1,1,1,0.9812528933588577
515,45,0.169,1.6,5,tablet,paypal,premium,1,west,1,1,1,0.9971213577555595
516,38,0.228,3.3,5,roku,paypal,student_discount,0,northeast,1,1,1,0.9862182521692993
517,24,0.141,1.4,3,web,credit_card,ad_supported,0,midwest,1,1,1,0.9990806648115284
518,22,0.549,5.3,5,roku,apple_pay,ad_supported,1,south,1,0,1,0.23518496177738307
519,9,0.189,1.2,5,mobile,credit_card,student_discount,1,west,1,1,1,0.9977940845864715
520,20,0.147,3.9,1,web,gift_card,premium,0,midwest,1,1,1,0.9983793831600785
521,41,0.541,5.6,3,web,gift_card,ad_supported,1,west,1,0,0,0.17982710065930502
522,48,0.073,1.0,1,roku,credit_card,premium,1,south,1,1,1,0.9992202679641776
523,3,0.129,2.5,5,mobile,gift_card,premium,0,northeast,0,0,0,0.023377633571011025
524,11,0.375,4.9,3,tablet,paypal,student_discount,1,northeast,1,1,1,0.9026422816829693
525,25,0.045,2.7,3,roku,credit_card,premium,1,midwest,1,1,1,0.9996333206018687
526,30,0.228,1.1,5,mobile,paypal,ad_supported,0,west,1,1,1,0.9957354393016079
527,30,0.405,4.2,4,roku,credit_card,student_discount,0,midwest,0,0,1,5.893211962519029e-05
528,39,0.213,7.3,4,smart_tv,paypal,student_discount,0,midwest,1,1,1,0.9522489907592675
529,3,0.317,0.5,2,smart_tv,paypal,student_discount,0,south,1,1,1,0.9922327290807701
530,25,0.507,3.0,3,mobile,apple_pay,student_discount,0,midwest,0,0,0,2.1530957353122554e-05
531,13,0.083,0.8,4,mobile,credit_card,ad_supported,1,midwest,0,0,1,0.04609926115706698
532,42,0.368,1.9,3,tablet,apple_pay,premium,0,midwest,1,1,1,0.9570468527294574
533,33,0.257,2.8,4,web,credit_card,student_discount,0,south,1,1,1,0.9790650832391612
534,31,0.147,2.1,1,tablet,credit_card,premium,0,south,1,1,1,0.9985137740350413
535,10,0.141,11.8,4,roku,apple_pay,ad_supported,0,northeast,0,0,1,0.000405227961078114
536,47,0.417,1.7,4,roku,paypal,ad_supported,0,south,0,0,1,7.820800432507108e-05
537,20,0.154,1.0,4,smart_tv,apple_pay,premium,0,midwest,0,0,1,0.01612204282976791
538,36,0.256,6.4,3,web,paypal,premium,0,midwest,1,1,1,0.9589247990275169
539,8,0.205,3.7,5,tablet,apple_pay,student_discount,0,northeast,0,0,1,0.003212712168960398
540,17,0.242,2.8,1,mobile,apple_pay,ad_supported,0,west,1,1,0,0.9933408333625644
541,32,0.36,0.2,1,mobile,gift_card,student_discount,0,midwest,1,1,1,0.978688364207907
542,47,0.659,8.9,1,tablet,apple_pay,ad_supported,1,south,1,0,1,0.008361611095670508
543,16,0.175,3.8,2,smart_tv,paypal,student_discount,0,midwest,1,1,1,0.9965959351233746
544,23,0.107,5.3,4,roku,credit_card,ad_supported,0,south,1,1,1,0.9970899537950835
545,15,0.422,1.0,1,web,paypal,premium,0,south,1,1,1,0.9545678470859364
